Time	EMG
29.752	0.03863
29.753	0.13916
29.754	0.214389
29.755	-0.00741534
29.756	-0.16538
29.757	-0.168996
29.758	-0.164114
29.759	-0.0680655
29.76	0.210676
29.761	0.283395
29.762	0.166896
29.763	-0.0900781
29.764	-0.230669
29.765	-0.0843683
29.766	-0.0116629
29.767	-0.0677207
29.768	-0.0575501
29.769	0.0759957
29.77	0.240196
29.771	0.198846
29.772	-0.134325
29.773	-0.166368
29.774	-0.108468
29.775	-0.0231122
29.776	0.0527296
29.777	0.0786258
29.778	0.0330924
29.779	0.00926235
29.78	0.00300948
29.781	-0.0128565
29.782	-0.0230467
29.783	-0.0278517
29.784	-0.0450903
29.785	-0.045402
29.786	0.0496358
29.787	0.18211
29.788	0.0764757
29.789	-0.166423
29.79	-0.116354
29.791	-0.0377846
29.792	0.0261897
29.793	0.0795538
29.794	0.0773662
29.795	-0.00024018
29.796	-0.0331556
29.797	-0.0186223
29.798	-0.00573559
29.799	-0.00292369
29.8	-0.0179746
29.801	-0.0541521
29.802	-0.0483321
29.803	0.0809968
29.804	0.164969
29.805	-0.00712524
29.806	-0.115607
29.807	-0.0651318
29.808	-0.0174245
29.809	0.0257864
29.81	0.0445717
29.811	0.0395134
29.812	0.0140668
29.813	-0.0191251
29.814	-0.0565758
29.815	-0.036655
29.816	0.0425039
29.817	0.0152098
29.818	-0.0141225
29.819	0.00544623
29.82	0.0329421
29.821	0.0892177
29.822	-0.0427448
29.823	-0.103221
29.824	-0.0436896
29.825	-0.0345196
29.826	0.0541263
29.827	0.0943889
29.828	0.0208504
29.829	-0.0283227
29.83	-0.0196736
29.831	0.022151
29.832	0.0375879
29.833	-0.00952977
29.834	-0.0635536
29.835	-0.0852546
29.836	-0.0446551
29.837	0.0318693
29.838	0.0826261
29.839	0.0450068
29.84	0.0076969
29.841	0.0670197
29.842	0.0898267
29.843	-0.00483929
29.844	-0.15704
29.845	-0.258093
29.846	-0.156581
29.847	0.116795
29.848	0.312258
29.849	0.301292
29.85	-0.00802917
29.851	-0.250337
29.852	-0.234527
29.853	-0.050461
29.854	0.0773462
29.855	0.124785
29.856	0.0811871
29.857	-0.0270354
29.858	-0.0657443
29.859	-0.0256542
29.86	0.0283912
29.861	-0.00076715
29.862	0.011174
29.863	0.0653697
29.864	-0.0102479
29.865	-0.0640603
29.866	-0.0449693
29.867	-0.0208386
29.868	0.00428962
29.869	0.0476781
29.87	0.0644255
29.871	0.0508822
29.872	0.012926
29.873	-0.0790249
29.874	-0.0570134
29.875	-0.0322872
29.876	-0.0861354
29.877	0.0274792
29.878	0.177341
29.879	0.0798514
29.88	-0.114691
29.881	0.00160115
29.882	0.0607585
29.883	-0.0771152
29.884	-0.13692
29.885	0.0129909
29.886	0.112779
29.887	0.0510081
29.888	-0.0146758
29.889	-0.0354751
29.89	-0.00565881
29.891	0.0233267
29.892	-0.0164511
29.893	0.0172032
29.894	0.0230364
29.895	-0.0446502
29.896	-0.0385683
29.897	0.0113969
29.898	0.0354817
29.899	0.0390129
29.9	0.000927172
29.901	-0.0511419
29.902	-0.055224
29.903	0.0281971
29.904	0.111586
29.905	0.0573305
29.906	-0.116066
29.907	-0.0910978
29.908	-0.00831325
29.909	0.0611579
29.91	0.0705969
29.911	0.0155742
29.912	-0.0520641
29.913	-0.0136638
29.914	0.0544315
29.915	-0.00394533
29.916	-0.0708874
29.917	-0.0823213
29.918	-0.00195994
29.919	0.0931926
29.92	0.186728
29.921	0.0907878
29.922	-0.256106
29.923	-0.178121
29.924	0.0037972
29.925	0.0889183
29.926	0.11528
29.927	0.0831705
29.928	-0.0100139
29.929	-0.055553
29.93	-0.0433947
29.931	-0.0356883
29.932	-0.0081803
29.933	-0.00600915
29.934	-0.033689
29.935	-0.0242138
29.936	0.0851678
29.937	0.201017
29.938	0.0266265
29.939	-0.181085
29.94	-0.117914
29.941	-0.0574487
29.942	0.0128682
29.943	0.0991909
29.944	0.111232
29.945	0.0267252
29.946	-0.0251333
29.947	-0.0390131
29.948	-0.0470535
29.949	-0.0333758
29.95	-0.028466
29.951	-0.0389105
29.952	0.000660091
29.953	0.139338
29.954	0.210928
29.955	-0.0990972
29.956	-0.172529
29.957	-0.0861887
29.958	-0.0239456
29.959	0.0504974
29.96	0.108613
29.961	0.0663575
29.962	-0.0152281
29.963	-0.0340077
29.964	-0.0351166
29.965	-0.0222477
29.966	-0.0102958
29.967	-0.0199984
29.968	-0.0373567
29.969	0.0144778
29.97	0.134407
29.971	0.143338
29.972	-0.141273
29.973	-0.140721
29.974	-0.0431789
29.975	0.0181056
29.976	0.0722364
29.977	0.0888909
29.978	0.0203411
29.979	-0.0356426
29.98	-0.0474285
29.981	-0.0217547
29.982	0.00648317
29.983	0.00465624
29.984	-0.0312375
29.985	-0.0401671
29.986	0.0297653
29.987	0.13729
29.988	0.0829608
29.989	-0.132818
29.99	-0.108532
29.991	-0.0381925
29.992	0.0331741
29.993	0.0848556
29.994	0.0702393
29.995	-0.0131906
29.996	-0.0447789
29.997	-0.0387361
29.998	-0.027093
29.999	0.00210733
30	0.0222245
30.001	-0.00577553
30.002	-0.0132058
30.003	0.0554052
30.004	0.107921
30.005	0.0241213
30.006	-0.149082
30.007	-0.146606
30.008	-0.0488972
30.009	0.0799206
30.01	0.143476
30.011	0.114582
30.012	0.015452
30.013	-0.0829435
30.014	-0.105962
30.015	-0.0815707
30.016	-0.00341154
30.017	0.0656789
30.018	0.0454083
30.019	-0.00175368
30.02	0.0262518
30.021	0.0591668
30.022	0.0199957
30.023	-0.079869
30.024	-0.101398
30.025	-0.0403675
30.026	0.0494487
30.027	0.100964
30.028	0.0433786
30.029	-0.0326324
30.03	-0.0491671
30.031	-0.00519421
30.032	0.0226259
30.033	0.0103266
30.034	-0.0208142
30.035	-0.0551578
30.036	-0.00693527
30.037	0.0635788
30.038	0.0597149
30.039	0.00642106
30.04	-0.0470279
30.041	-0.062155
30.042	-0.0155816
30.043	0.0440547
30.044	0.0424758
30.045	-0.0134487
30.046	-0.00960541
30.047	-0.00635124
30.048	-0.00119333
30.049	0.031341
30.05	0.0194935
30.051	-0.0423955
30.052	-0.0853581
30.053	-0.0215393
30.054	0.069403
30.055	0.100311
30.056	0.0372372
30.057	-0.0430067
30.058	-0.0816909
30.059	-0.0228738
30.06	0.0617398
30.061	-0.0141091
30.062	-0.0789767
30.063	-0.0338867
30.064	0.0317407
30.065	0.125735
30.066	0.14338
30.067	0.00809421
30.068	-0.149563
30.069	-0.198453
30.07	-0.0775257
30.071	0.120373
30.072	0.174745
30.073	0.0057578
30.074	-0.065746
30.075	0.0196814
30.076	0.0531
30.077	-0.0066456
30.078	-0.0790902
30.079	-0.0641627
30.08	0.0162984
30.081	0.0313308
30.082	0.0186474
30.083	-0.0147545
30.084	-0.0278778
30.085	0.0188764
30.086	0.107588
30.087	0.0818428
30.088	-0.0254588
30.089	-0.15444
30.09	-0.0890552
30.091	-0.0354032
30.092	-0.0123575
30.093	0.0795801
30.094	0.1744
30.095	0.0885846
30.096	0.021379
30.097	-0.0589107
30.098	-0.19254
30.099	-0.200348
30.1	-0.0519012
30.101	0.182642
30.102	0.205346
30.103	0.0940473
30.104	0.101287
30.105	-0.0877355
30.106	-0.242814
30.107	-0.204029
30.108	-0.0649537
30.109	0.207995
30.11	0.302428
30.111	0.0285329
30.112	-0.17221
30.113	-0.103806
30.114	0.0176843
30.115	0.074074
30.116	0.00562297
30.117	-0.135114
30.118	-0.0654563
30.119	0.110622
30.12	0.19
30.121	0.0985997
30.122	-0.224776
30.123	-0.134621
30.124	-0.0425061
30.125	-0.0144816
30.126	0.0711714
30.127	0.171719
30.128	0.208684
30.129	0.0555496
30.13	-0.239893
30.131	-0.322345
30.132	-0.0800919
30.133	0.0969407
30.134	0.126283
30.135	0.142571
30.136	0.0730519
30.137	0.06827
30.138	-0.0452056
30.139	-0.178248
30.14	-0.0531475
30.141	-0.00344012
30.142	0.00371323
30.143	0.0145568
30.144	0.0298252
30.145	0.0115407
30.146	-0.00236956
30.147	0.0562435
30.148	0.130293
30.149	0.0139884
30.15	-0.163208
30.151	-0.134298
30.152	-0.0328536
30.153	0.0717079
30.154	0.129831
30.155	-0.0365751
30.156	-0.0243444
30.157	0.0713186
30.158	-0.0444574
30.159	0.0274279
30.16	0.0279784
30.161	-0.039239
30.162	-0.0819475
30.163	-0.030628
30.164	0.0444269
30.165	0.0409545
30.166	-0.0174217
30.167	-0.0711238
30.168	-0.0753918
30.169	0.0528203
30.17	0.212787
30.171	0.274819
30.172	0.00754285
30.173	-0.257079
30.174	-0.345475
30.175	-0.311085
30.176	-0.11747
30.177	0.407032
30.178	0.566804
30.179	0.222288
30.18	-0.211784
30.181	-0.278839
30.182	-0.130001
30.183	-0.0371924
30.184	-0.0333726
30.185	-0.111192
30.186	0.0167446
30.187	0.27992
30.188	0.202017
30.189	-0.166399
30.19	-0.114882
30.191	0.0190602
30.192	-0.011424
30.193	0.0187825
30.194	0.106063
30.195	0.0150347
30.196	-0.109186
30.197	-0.13741
30.198	-0.10266
30.199	0.196953
30.2	0.254995
30.201	-0.0904737
30.202	-0.357085
30.203	0.00590173
30.204	0.352189
30.205	0.129028
30.206	-0.173733
30.207	-0.186977
30.208	0.0277194
30.209	0.0984123
30.21	-0.00655401
30.211	-0.0615979
30.212	-0.0750776
30.213	0.0267156
30.214	0.155055
30.215	0.0689872
30.216	-0.0201925
30.217	-0.10486
30.218	-0.130879
30.219	-0.0730815
30.22	0.162135
30.221	0.256886
30.222	-0.019588
30.223	-0.169115
30.224	-0.173772
30.225	-0.100065
30.226	0.04968
30.227	0.225964
30.228	0.167467
30.229	-0.016892
30.23	-0.115329
30.231	-0.105283
30.232	-0.0795448
30.233	-0.00398501
30.234	0.0706249
30.235	0.0353246
30.236	-0.0142881
30.237	0.04258
30.238	0.104673
30.239	0.00590363
30.24	-0.0780487
30.241	-0.15272
30.242	-0.081494
30.243	0.0265433
30.244	0.168154
30.245	0.163054
30.246	0.0403829
30.247	-0.0643318
30.248	-0.194158
30.249	-0.176224
30.25	8.60E-05
30.251	0.128661
30.252	0.13449
30.253	0.180714
30.254	0.11846
30.255	-0.225243
30.256	-0.330637
30.257	-0.049884
30.258	0.108783
30.259	0.135518
30.26	0.149127
30.261	-0.00110944
30.262	-0.0743908
30.263	0.0625424
30.264	0.0425109
30.265	-0.143843
30.266	-0.192133
30.267	-0.10944
30.268	0.0619786
30.269	0.187719
30.27	0.213708
30.271	0.199221
30.272	-0.158716
30.273	-0.234842
30.274	-0.148996
30.275	-0.0432485
30.276	0.0428362
30.277	0.165806
30.278	0.129774
30.279	0.00735967
30.28	-0.0717201
30.281	-0.133149
30.282	-0.0409289
30.283	0.0718839
30.284	0.0336559
30.285	-0.0325874
30.286	0.0675012
30.287	0.160856
30.288	0.0113155
30.289	-0.253212
30.29	-0.191914
30.291	0.0090236
30.292	0.0993156
30.293	0.185371
30.294	0.172157
30.295	-0.0169034
30.296	-0.157578
30.297	-0.153069
30.298	-0.0442794
30.299	0.10035
30.3	0.11701
30.301	0.0202564
30.302	-0.129045
30.303	-0.0679633
30.304	0.134307
30.305	0.0289041
30.306	-0.0889899
30.307	-0.0134599
30.308	0.0223083
30.309	0.0601821
30.31	0.111385
30.311	-0.041442
30.312	-0.156353
30.313	-0.0709583
30.314	0.0275656
30.315	0.0932395
30.316	0.0767926
30.317	-0.0216426
30.318	-0.0978579
30.319	-0.0282921
30.32	0.131708
30.321	0.134652
30.322	-0.162075
30.323	-0.132272
30.324	-0.0183106
30.325	0.0506276
30.326	0.0752437
30.327	0.0758952
30.328	-0.00340149
30.329	-0.0475709
30.33	-0.0293268
30.331	-0.0096448
30.332	-0.00888806
30.333	-0.0157329
30.334	-0.0332046
30.335	-0.0385387
30.336	0.0692338
30.337	0.217088
30.338	0.0270972
30.339	-0.203387
30.34	-0.114812
30.341	-0.0268953
30.342	0.0356328
30.343	0.0806846
30.344	0.0845278
30.345	0.0249501
30.346	-0.0229838
30.347	-0.0416811
30.348	-0.0336261
30.349	-0.0238111
30.35	-0.0276695
30.351	-0.0357706
30.352	-0.00674965
30.353	0.119567
30.354	0.208304
30.355	-0.0711471
30.356	-0.186121
30.357	-0.0840367
30.358	-0.0214059
30.359	0.0458227
30.36	0.105793
30.361	0.0776714
30.362	-0.0113234
30.363	-0.0423223
30.364	-0.0311471
30.365	0.00181144
30.366	-0.005781
30.367	-0.0618145
30.368	-0.0804757
30.369	0.0157539
30.37	0.179523
30.371	0.179893
30.372	-0.120775
30.373	-0.139168
30.374	-0.0710539
30.375	-0.0100695
30.376	0.049024
30.377	0.0911795
30.378	0.0237419
30.379	-0.0340773
30.38	-0.0279664
30.381	-0.00972858
30.382	0.0215067
30.383	0.0222573
30.384	-0.0268704
30.385	-0.0502291
30.386	0.00457367
30.387	0.0725465
30.388	0.0168352
30.389	-0.110773
30.39	-0.00315248
30.391	0.0619815
30.392	0.0846634
30.393	0.000815539
30.394	-0.0482116
30.395	-0.082842
30.396	-0.0597856
30.397	-0.00544663
30.398	0.0905037
30.399	0.147922
30.4	0.00393543
30.401	-0.137034
30.402	-0.114493
30.403	0.0451099
30.404	0.15861
30.405	0.0177546
30.406	-0.102724
30.407	-0.0867715
30.408	-0.00915627
30.409	0.0718278
30.41	0.0788045
30.411	0.0524522
30.412	-0.0162339
30.413	-0.0607076
30.414	-0.0913873
30.415	-0.0428223
30.416	0.0528496
30.417	0.0679984
30.418	0.000877461
30.419	-0.0246849
30.42	0.0644862
30.421	0.106979
30.422	-0.113597
30.423	-0.146542
30.424	-0.0451252
30.425	0.0552501
30.426	0.110808
30.427	0.0936772
30.428	-0.0197093
30.429	-0.0786397
30.43	-0.0494924
30.431	-0.0179939
30.432	0.0251926
30.433	0.0262414
30.434	0.00375547
30.435	-0.0461942
30.436	-0.00178363
30.437	0.122102
30.438	0.080811
30.439	-0.130362
30.44	-0.0984829
30.441	-0.0756956
30.442	0.018573
30.443	0.146042
30.444	0.106259
30.445	-0.0358558
30.446	-0.0563079
30.447	-0.0115442
30.448	-0.0244892
30.449	-0.0333861
30.45	-0.0304288
30.451	-0.0318465
30.452	0.00822931
30.453	0.125689
30.454	0.189069
30.455	-0.0526419
30.456	-0.176548
30.457	-0.109371
30.458	-0.0387384
30.459	0.0425337
30.46	0.121397
30.461	0.101634
30.462	0.00731196
30.463	-0.0317141
30.464	-0.0639861
30.465	-0.0663648
30.466	-0.0251716
30.467	-0.0171969
30.468	-0.0288439
30.469	0.0614554
30.47	0.223569
30.471	0.132423
30.472	-0.24815
30.473	-0.168389
30.474	-0.0411133
30.475	0.0239875
30.476	0.0902722
30.477	0.118701
30.478	0.0278211
30.479	-0.0289093
30.48	-0.0122234
30.481	-0.0243589
30.482	-0.0542577
30.483	-0.0555957
30.484	-0.0585941
30.485	-0.0209555
30.486	0.13016
30.487	0.270296
30.488	-0.0244367
30.489	-0.23477
30.49	-0.0973128
30.491	-0.0288784
30.492	0.0270931
30.493	0.10334
30.494	0.122571
30.495	0.00650982
30.496	-0.0796778
30.497	-0.0699592
30.498	-0.0236262
30.499	-0.00788706
30.5	-0.0380216
30.501	-0.00825386
30.502	0.0584064
30.503	0.176081
30.504	0.204636
30.505	-0.197166
30.506	-0.23913
30.507	-0.113863
30.508	-0.0279541
30.509	0.0790371
30.51	0.186928
30.511	0.168175
30.512	0.027201
30.513	-0.0777483
30.514	-0.124693
30.515	-0.105045
30.516	-0.051597
30.517	-0.0294377
30.518	0.0168266
30.519	0.110659
30.52	0.217592
30.521	0.145492
30.522	-0.225514
30.523	-0.19052
30.524	-0.0738381
30.525	0.00725995
30.526	0.0837026
30.527	0.131349
30.528	0.0572286
30.529	-0.0238196
30.53	-0.0478849
30.531	-0.0403181
30.532	-0.0278294
30.533	-0.0248028
30.534	-0.0374655
30.535	-0.0280614
30.536	0.0748282
30.537	0.210364
30.538	0.0524087
30.539	-0.196738
30.54	-0.111866
30.541	-0.0423827
30.542	0.0101029
30.543	0.0904062
30.544	0.10257
30.545	0.0151532
30.546	-0.0368207
30.547	-0.0370806
30.548	-0.0222726
30.549	-0.00992963
30.55	-0.0151958
30.551	-0.0362342
30.552	-0.024528
30.553	0.07973
30.554	0.168003
30.555	-0.0265543
30.556	-0.143424
30.557	-0.0633129
30.558	-0.0145142
30.559	0.0190476
30.56	0.0984271
30.561	0.0765208
30.562	-0.050182
30.563	-0.075697
30.564	-0.00567875
30.565	0.0342966
30.566	0.022179
30.567	-0.0271963
30.568	-0.0844525
30.569	-0.0319529
30.57	0.127852
30.571	0.179297
30.572	-0.0826305
30.573	-0.122743
30.574	-0.0617323
30.575	-0.0253452
30.576	0.0266523
30.577	0.0846124
30.578	0.0526416
30.579	-0.0068948
30.58	-0.0209569
30.581	-0.00894846
30.582	-0.00836789
30.583	-0.0272862
30.584	-0.054395
30.585	-0.0584151
30.586	0.0412077
30.587	0.179943
30.588	0.116618
30.589	-0.14578
30.59	-0.129547
30.591	-0.0593433
30.592	0.0108925
30.593	0.0926482
30.594	0.0938186
30.595	0.00111721
30.596	-0.0486512
30.597	-0.042253
30.598	-0.00844649
30.599	0.0276607
30.6	0.00433026
30.601	-0.0523596
30.602	-0.0563798
30.603	0.0564195
30.604	0.173257
30.605	0.0182474
30.606	-0.156371
30.607	-0.0700053
30.608	-0.0169492
30.609	0.0210367
30.61	0.0794533
30.611	0.0685348
30.612	-0.0117949
30.613	-0.0345383
30.614	-0.0193096
30.615	-0.00407675
30.616	-0.0127182
30.617	-0.0406245
30.618	-0.0553965
30.619	-0.00235994
30.62	0.130166
30.621	0.179149
30.622	-0.077089
30.623	-0.136914
30.624	-0.0600959
30.625	-0.0171437
30.626	0.0301649
30.627	0.0660892
30.628	0.00977835
30.629	-0.043005
30.63	-0.00275313
30.631	0.0630525
30.632	0.0490931
30.633	-0.00483327
30.634	-0.0527849
30.635	-0.0925644
30.636	-0.036796
30.637	0.0807386
30.638	0.0455359
30.639	-0.107026
30.64	0.0536386
30.641	0.113155
30.642	-0.00289997
30.643	-0.0325151
30.644	-0.00904615
30.645	-0.0678952
30.646	-0.0671519
30.647	0.0359663
30.648	0.0757142
30.649	0.0332398
30.65	-0.00915189
30.651	-0.0390177
30.652	-0.0790926
30.653	0.0190074
30.654	0.153903
30.655	-0.00430301
30.656	-0.122474
30.657	-0.0271873
30.658	0.0260464
30.659	0.0407371
30.66	0.0696532
30.661	0.0303845
30.662	-0.0941843
30.663	-0.117172
30.664	-0.0683068
30.665	0.0257122
30.666	0.153299
30.667	0.192358
30.668	-0.0135752
30.669	-0.160407
30.67	-0.0547418
30.671	0.108572
30.672	-0.102653
30.673	-0.153397
30.674	-0.0330166
30.675	0.0772387
30.676	0.130913
30.677	0.191892
30.678	0.0723918
30.679	-0.114866
30.68	-0.123684
30.681	-0.063639
30.682	-0.0971851
30.683	-0.058157
30.684	0.0280321
30.685	0.0583022
30.686	0.135376
30.687	0.20348
30.688	0.0690906
30.689	-0.188441
30.69	-0.125439
30.691	-0.14726
30.692	-0.0663367
30.693	0.107385
30.694	0.0857098
30.695	0.0624382
30.696	0.116497
30.697	-0.00516953
30.698	-0.0511772
30.699	-0.00819583
30.7	-0.0605385
30.701	-0.188255
30.702	-0.156728
30.703	0.135381
30.704	0.294035
30.705	0.141565
30.706	-0.0218735
30.707	-0.114494
30.708	-0.0855178
30.709	-0.134066
30.71	-0.156776
30.711	0.023545
30.712	0.19724
30.713	0.174751
30.714	0.0630177
30.715	-0.00324338
30.716	-0.0534081
30.717	-0.115708
30.718	-0.265421
30.719	-0.0964799
30.72	0.247205
30.721	0.31321
30.722	-0.0480417
30.723	-0.160524
30.724	-0.0685225
30.725	0.021904
30.726	0.15428
30.727	0.0823562
30.728	-0.147039
30.729	-0.29857
30.73	-0.119915
30.731	0.14652
30.732	0.253239
30.733	0.242987
30.734	0.111856
30.735	-0.0760052
30.736	-0.237001
30.737	-0.222815
30.738	-0.159958
30.739	-0.150929
30.74	0.173204
30.741	0.390018
30.742	0.184299
30.743	-0.017355
30.744	-0.0552835
30.745	-0.116272
30.746	-0.0799264
30.747	-0.0522296
30.748	-0.0987481
30.749	-0.083789
30.75	-0.0192102
30.751	0.0807468
30.752	0.173365
30.753	0.159188
30.754	0.123192
30.755	0.0378429
30.756	-0.250437
30.757	-0.292624
30.758	-0.142829
30.759	0.150272
30.76	0.241817
30.761	0.0728087
30.762	-0.13208
30.763	-0.0530357
30.764	0.159585
30.765	0.0752609
30.766	-0.141132
30.767	-0.133157
30.768	-0.0337928
30.769	0.0362892
30.77	0.133564
30.771	0.183358
30.772	-0.0994534
30.773	-0.241223
30.774	0.0474184
30.775	0.0823522
30.776	-0.0252018
30.777	-0.0689096
30.778	0.0118774
30.779	0.127478
30.78	0.129766
30.781	0.00754796
30.782	-0.0984737
30.783	-0.130178
30.784	-0.0957933
30.785	-0.0544613
30.786	0.05092
30.787	0.189484
30.788	0.159843
30.789	-0.090414
30.79	-0.116052
30.791	-0.0423527
30.792	-0.0141915
30.793	0.0991637
30.794	0.0893308
30.795	-0.107448
30.796	-0.123474
30.797	-0.010795
30.798	0.0147184
30.799	-0.0186018
30.8	0.090199
30.801	0.199705
30.802	0.0172555
30.803	-0.152113
30.804	-0.0841518
30.805	0.0692298
30.806	-0.0223669
30.807	-0.11457
30.808	-0.0610716
30.809	0.026128
30.81	0.10945
30.811	0.101883
30.812	0.0847795
30.813	0.0249519
30.814	-0.0186253
30.815	-0.076972
30.816	-0.126029
30.817	-0.122089
30.818	-0.070116
30.819	0.00198789
30.82	0.159411
30.821	0.306571
30.822	0.034335
30.823	-0.118597
30.824	-0.124642
30.825	-0.0858244
30.826	0.000602474
30.827	0.0420031
30.828	-0.0224285
30.829	-0.120753
30.83	0.0130794
30.831	0.150133
30.832	0.245077
30.833	0.0334643
30.834	-0.306807
30.835	-0.213958
30.836	0.159956
30.837	0.161761
30.838	0.0245411
30.839	-0.0840308
30.84	-0.0850904
30.841	-0.054581
30.842	0.0460976
30.843	0.0910474
30.844	0.0888771
30.845	0.00964246
30.846	-0.046473
30.847	-0.0816553
30.848	-0.074369
30.849	-0.00281124
30.85	0.0557537
30.851	0.0448404
30.852	-0.0255164
30.853	0.0132664
30.854	0.116629
30.855	0.0200202
30.856	-0.121877
30.857	-0.0784836
30.858	-0.0590556
30.859	0.00798122
30.86	0.112795
30.861	0.0859484
30.862	0.00424163
30.863	-0.0263725
30.864	-0.037438
30.865	-0.0364174
30.866	-0.022884
30.867	-0.0187737
30.868	-0.00964732
30.869	0.0110198
30.87	0.0715088
30.871	0.113033
30.872	-0.0797001
30.873	-0.0891316
30.874	0.0227475
30.875	0.0281627
30.876	-0.0373388
30.877	-0.00748482
30.878	0.0037659
30.879	0.0237498
30.88	0.0353356
30.881	0.00295084
30.882	-0.00333756
30.883	-0.0125781
30.884	-0.0540094
30.885	-0.0589434
30.886	0.0301963
30.887	0.146108
30.888	0.0702396
30.889	-0.139075
30.89	-0.0665986
30.891	-6.00E-05
30.892	0.0069566
30.893	0.0300943
30.894	0.0496882
30.895	0.00588748
30.896	-0.0210396
30.897	-0.00830036
30.898	8.14E-06
30.899	0.014555
30.9	-0.0147364
30.901	-0.0559412
30.902	-0.03945
30.903	0.0459704
30.904	0.11361
30.905	0.046266
30.906	-0.0981786
30.907	-0.067199
30.908	-0.0137741
30.909	0.0268094
30.91	0.0458067
30.911	0.0135322
30.912	-0.0289347
30.913	-0.0101529
30.914	0.0184962
30.915	0.0126618
30.916	-0.00232236
30.917	-0.0134825
30.918	-0.0371701
30.919	-0.0244252
30.92	0.0393778
30.921	0.0538523
30.922	0.0222322
30.923	-0.0392723
30.924	-0.0503212
30.925	-0.021653
30.926	0.0219031
30.927	0.0475034
30.928	0.00874981
30.929	-0.0246263
30.93	-0.00903998
30.931	0.0121783
30.932	0.0309118
30.933	0.00929822
30.934	-0.0435108
30.935	-0.0810246
30.936	-0.0442932
30.937	0.0402348
30.938	0.0986876
30.939	0.107953
30.94	0.0310963
30.941	-0.0541516
30.942	-0.095322
30.943	-0.126538
30.944	-0.0819138
30.945	0.0561055
30.946	0.131894
30.947	0.121963
30.948	0.0349446
30.949	-0.0336744
30.95	-0.0455566
30.951	-0.0934844
30.952	-0.112897
30.953	-0.0444274
30.954	0.14282
30.955	0.166889
30.956	-0.00469813
30.957	-0.10502
30.958	-0.0680438
30.959	0.0150953
30.96	0.0422811
30.961	0.0090809
30.962	-0.00859368
30.963	-0.007646
30.964	0.00443938
30.965	0.0083927
30.966	0.00853636
30.967	-0.00880867
30.968	-0.0433593
30.969	-0.0179185
30.97	0.0546393
30.971	0.0500794
30.972	0.00534349
30.973	-0.0319904
30.974	-0.0469882
30.975	-0.0300136
30.976	0.0128907
30.977	0.053752
30.978	0.022899
30.979	-0.0197393
30.98	-0.0127581
30.981	0.0072841
30.982	0.00586083
30.983	-0.00277717
30.984	-0.0201683
30.985	-0.0393795
30.986	-0.0133095
30.987	0.0551333
30.988	0.068322
30.989	0.0118726
30.99	-0.0478618
30.991	-0.0737138
30.992	-0.0303173
30.993	0.0425052
30.994	0.0741466
30.995	-0.00536412
30.996	-0.036985
30.997	-0.0122737
30.998	0.0303998
30.999	0.0392565
31	-0.0372437
31.001	-0.0820148
31.002	-0.0518192
31.003	0.0657787
31.004	0.145947
31.005	0.0227263
31.006	-0.0825902
31.007	-0.0785843
31.008	-0.0618674
31.009	0.0322677
31.01	0.14255
31.011	0.0285619
31.012	-0.0817746
31.013	-0.0425176
31.014	-0.00119879
31.015	0.00144136
31.016	0.0300053
31.017	0.0337418
31.018	-0.0396436
31.019	-0.0510124
31.02	0.0521683
31.021	0.140847
31.022	-0.0346381
31.023	-0.124387
31.024	-0.0473737
31.025	-0.013071
31.026	0.0296944
31.027	0.0771422
31.028	0.0569944
31.029	0.0198788
31.03	-0.0246344
31.031	-0.0494316
31.032	-0.0456254
31.033	-0.0364942
31.034	-0.0307722
31.035	-0.00921516
31.036	0.0927298
31.037	0.226368
31.038	0.0175171
31.039	-0.225775
31.04	-0.124899
31.041	-0.0303333
31.042	0.0362304
31.043	0.096592
31.044	0.10302
31.045	0.032586
31.046	-0.0199303
31.047	-0.0469237
31.048	-0.0659471
31.049	-0.051222
31.05	-0.0266946
31.051	-0.0195127
31.052	0.0238959
31.053	0.156582
31.054	0.217474
31.055	-0.169123
31.056	-0.194189
31.057	-0.0528724
31.058	0.020303
31.059	0.0645123
31.06	0.0946791
31.061	0.0410706
31.062	-0.0403079
31.063	-0.0425626
31.064	-0.0211542
31.065	0.00974367
31.066	0.0077038
31.067	-0.062172
31.068	-0.100659
31.069	0.0257813
31.07	0.223497
31.071	0.227511
31.072	-0.138626
31.073	-0.23251
31.074	-0.158173
31.075	-0.0144113
31.076	0.0891966
31.077	0.158433
31.078	0.103594
31.079	-0.0142661
31.08	-0.0668536
31.081	-0.0141612
31.082	-0.0214583
31.083	-0.0612575
31.084	-0.066796
31.085	-0.0537537
31.086	0.0643371
31.087	0.177314
31.088	0.149488
31.089	-0.112429
31.09	-0.152732
31.091	-0.0837433
31.092	-0.0256604
31.093	0.0830121
31.094	0.140636
31.095	0.014766
31.096	-0.0529955
31.097	-0.0479024
31.098	-0.0143094
31.099	0.004148
31.1	-0.00384217
31.101	-0.0170693
31.102	-0.0247856
31.103	0.0353858
31.104	0.0990651
31.105	0.0549529
31.106	-0.0889736
31.107	-0.0847606
31.108	-0.044822
31.109	0.0134929
31.11	0.0644346
31.111	0.0509758
31.112	0.00601884
31.113	-0.0202855
31.114	-0.0155301
31.115	0.00168041
31.116	0.0080955
31.117	-0.0141319
31.118	-0.0635027
31.119	-0.049091
31.12	0.0601022
31.121	0.11041
31.122	0.0516608
31.123	-0.058542
31.124	-0.081644
31.125	-0.0432043
