Time	Lead II
29	-0.164407
29.01	-0.0412332
29.02	0.371914
29.03	0.972408
29.04	1.00097
29.05	0.509635
29.06	0.112219
29.07	-0.114517
29.08	-0.134435
29.09	-0.140312
29.1	-0.139153
29.11	-0.0973875
29.12	-0.141988
29.13	-0.152738
29.14	-0.163611
29.15	-0.176374
29.16	-0.141161
29.17	-0.141041
29.18	-0.130955
29.19	-0.110626
29.2	-0.0504096
29.21	0.0198529
29.22	0.0589454
29.23	0.164469
29.24	0.2275
29.25	0.260876
29.26	0.301821
29.27	0.249634
29.28	0.22584
29.29	0.178119
29.3	0.174246
29.31	0.16713
29.32	0.0949211
29.33	0.0940149
29.34	0.0520225
29.35	-0.00741404
29.36	0.0140754
29.37	-0.0127209
29.38	-0.0129836
29.39	0.0135988
29.4	0.0200376
29.41	-0.00828151
29.42	-0.0623901
29.43	0.0109087
29.44	0.0169403
29.45	-0.0655158
29.46	-0.101129
29.47	-0.133994
29.48	-0.164486
29.49	-0.189869
29.5	-0.151417
29.51	-0.0820426
29.52	-0.0579028
29.53	-0.0317411
29.54	-0.0830218
29.55	-0.0402249
29.56	0.0257393
29.57	-0.0283681
29.58	-0.0775237
29.59	-0.112034
29.6	-0.124279
29.61	-0.0869404
29.62	-0.102359
29.63	-0.106598
29.64	-0.110678
29.65	-0.0926088
29.66	-0.113504
29.67	-0.139076
29.68	-0.0994701
29.69	-0.10684
29.7	-0.112565
29.71	-0.0888248
29.72	-0.072226
29.73	0.0094845
29.74	-0.021068
29.75	-0.0540554
29.76	-0.0187002
29.77	-0.000506115
29.78	0.0097168
29.79	-0.0470784
29.8	-0.0726178
29.81	-0.0572241
29.82	-0.0882284
29.83	-0.0802662
29.84	-0.100596
29.85	-0.0811665
29.86	-0.0229956
29.87	-0.0520711
29.88	-0.0566382
29.89	-0.0350139
29.9	-0.0286979
29.91	-0.0646334
29.92	-0.104447
29.93	-0.0627451
29.94	-0.102939
29.95	-0.185231
29.96	-0.189863
29.97	-0.0199172
29.98	0.463727
29.99	0.876263
30	0.7511
30.01	0.267293
30.02	-0.122572
30.03	-0.259625
30.04	-0.252715
30.05	-0.218566
30.06	-0.228645
30.07	-0.251605
30.08	-0.200901
30.09	-0.177283
30.1	-0.131277
30.11	-0.0648004
30.12	-0.051114
30.13	-0.00782664
30.14	-0.0211333
30.15	-0.00804179
30.16	0.0499682
30.17	0.0626972
30.18	0.162348
30.19	0.206875
30.2	0.270381
30.21	0.316664
30.22	0.305202
30.23	0.292625
30.24	0.239678
30.25	0.218122
30.26	0.188951
30.27	0.141545
30.28	0.133966
30.29	0.0632345
30.3	0.0200434
30.31	0.0572382
30.32	0.0640339
30.33	0.0914437
30.34	0.0712924
30.35	0.03124
30.36	0.0083195
30.37	-0.0141316
30.38	0.00504516
30.39	0.0256555
