Time	Lead II
27.79	-0.0722342
27.8	-0.0740838
27.81	-0.0646619
27.82	-0.0769215
27.83	-0.0414099
27.84	-0.0232021
27.85	0.00251199
27.86	0.0243144
27.87	0.0294594
27.88	0.0591805
27.89	0.0313889
27.9	0.0115863
27.91	-0.0138452
27.92	-0.078677
27.93	-0.0836327
27.94	-0.113505
27.95	-0.114278
27.96	-0.104862
27.97	-0.131753
27.98	-0.141301
27.99	-0.0757278
28	0.30204
28.01	0.862958
28.02	0.974988
28.03	0.596117
28.04	0.167531
28.05	-0.0316449
28.06	-0.0856396
28.07	-0.116701
28.08	-0.0896422
28.09	-0.105396
28.1	-0.111133
28.11	-0.104351
28.12	-0.106616
28.13	-0.0709447
28.14	-0.0959863
28.15	-0.0958525
28.16	-0.0705522
28.17	-0.0778619
28.18	-0.059771
28.19	-0.0644032
28.2	-0.0385487
28.21	-0.012714
28.22	-0.0166982
28.23	0.0248187
28.24	0.0361062
28.25	0.0633652
28.26	0.0831335
28.27	0.0543815
28.28	0.0568422
28.29	0.023944
28.3	0.00512741
28.31	-0.00669475
28.32	-0.0440062
28.33	-0.0283428
28.34	-0.044727
28.35	-0.0535849
28.36	-0.0459605
28.37	-0.0526675
28.38	-0.0354296
28.39	-0.0480184
28.4	-0.0304803
28.41	-0.0205842
28.42	-0.0494198
28.43	-0.0347259
28.44	-0.0461851
28.45	-0.0378579
28.46	-0.0391272
28.47	-0.0680963
28.48	-0.048375
28.49	-0.0626295
28.5	-0.0632139
28.51	-0.0585473
28.52	-0.0511766
28.53	0.00410229
28.54	0.00226336
28.55	0.0243955
28.56	0.0579163
28.57	0.0318261
28.58	0.0154498
28.59	-0.0318698
28.6	-0.0494291
28.61	-0.0655145
28.62	-0.106123
28.63	-0.0978839
28.64	-0.114766
28.65	-0.117708
28.66	-0.13405
28.67	-0.15148
28.68	0.0758971
28.69	0.567614
28.7	1.0019
28.71	0.841136
28.72	0.35134
28.73	0.040652
28.74	-0.100342
28.75	-0.115121
28.76	-0.102155
28.77	-0.120467
28.78	-0.102262
28.79	-0.114104
28.8	-0.102424
28.81	-0.0949677
28.82	-0.121459
28.83	-0.0990027
28.84	-0.101256
28.85	-0.0896398
28.86	-0.0799539
28.87	-0.0903809
28.88	-0.0637506
28.89	-0.0605107
28.9	-0.036051
28.91	-0.0125344
28.92	-0.0132035
28.93	0.0290568
28.94	0.0336734
28.95	0.0444116
28.96	0.0446976
28.97	0.0167475
28.98	0.0145829
28.99	-0.0270029
29	-0.0403463
29.01	-0.0449964
29.02	-0.0619136
29.03	-0.0388271
29.04	-0.0565102
29.05	-0.0584361
29.06	-0.0471215
29.07	-0.0538305
29.08	-0.0354174
29.09	-0.0570002
29.1	-0.0456723
29.11	-0.0346936
29.12	-0.0567927
29.13	-0.0426566
29.14	-0.0655454
29.15	-0.0671304
29.16	-0.0589773
29.17	-0.0650741
29.18	-0.0167281
29.19	-0.00932213
29.2	0.00487479
29.21	0.0243494
29.22	0.0320068
29.23	0.0596291
29.24	0.0203518
29.25	-0.0084361
29.26	-0.0401682
29.27	-0.100493
29.28	-0.106277
29.29	-0.129912
29.3	-0.12643
29.31	-0.114336
29.32	-0.13598
29.33	-0.139707
29.34	-0.0224175
29.35	0.437939
29.36	0.948574
29.37	0.889352
29.38	0.456177
29.39	0.0779831
29.4	-0.0580313
29.41	-0.0881848
29.42	-0.118078
29.43	-0.105548
29.44	-0.123501
29.45	-0.111076
29.46	-0.0985211
29.47	-0.116835
29.48	-0.0932294
29.49	-0.106775
29.5	-0.0961829
29.51	-0.0781722
29.52	-0.0905503
29.53	-0.0612373
29.54	-0.0619196
29.55	-0.0351579
29.56	-0.0148301
29.57	-0.0234277
29.58	0.0190999
29.59	0.0210895
29.6	0.0395559
29.61	0.0542864
29.62	0.033165
29.63	0.0379706
29.64	0.000847862
29.65	-0.0178831
29.66	-0.0382042
29.67	-0.0678719
29.68	-0.0502926
29.69	-0.0595965
29.7	-0.0455388
29.71	-0.0373232
29.72	-0.0514388
29.73	-0.0305059
29.74	-0.0496285
29.75	-0.0418559
29.76	-0.0337154
29.77	-0.056281
29.78	-0.0361694
29.79	-0.0498928
29.8	-0.0352736
29.81	-0.00712578
29.82	-0.00180242
29.83	0.0572169
29.84	0.0673897
29.85	0.0692316
29.86	0.0549903
29.87	-0.010682
29.88	-0.0448459
29.89	-0.099577
29.9	-0.112379
29.91	-0.113204
29.92	-0.135135
29.93	-0.11934
29.94	-0.154225
29.95	-0.161584
29.96	0.0142977
29.97	0.470414
29.98	0.967888
29.99	0.856734
30	0.397769
30.01	0.0578441
30.02	-0.0997927
30.03	-0.113186
30.04	-0.131821
30.05	-0.125059
30.06	-0.115606
30.07	-0.13076
30.08	-0.105753
30.09	-0.113521
30.1	-0.102215
30.11	-0.0909716
30.12	-0.103642
30.13	-0.083283
30.14	-0.097129
30.15	-0.0795299
30.16	-0.0570044
30.17	-0.0612465
30.18	-0.0225769
30.19	-0.0128865
