Time	Lead II
12.65	-0.0550961
12.66	0.00459966
12.67	-0.0560024
12.68	-0.0023144
12.69	0.00377332
12.7	-0.0209913
12.71	0.0461156
12.72	-0.00706985
12.73	0.0540859
12.74	-0.0120897
12.75	-0.118008
12.76	0.0338094
12.77	0.0808535
12.78	0.168973
12.79	0.219793
12.8	0.183633
12.81	0.243077
12.82	0.163636
12.83	0.149691
12.84	0.123
12.85	0.0375087
12.86	0.067282
12.87	-0.0187309
12.88	-0.0152862
12.89	-0.0122247
12.9	-0.0554809
12.91	0.0135785
12.92	-0.0473022
12.93	-0.0267874
12.94	-0.0237549
12.95	-0.0665809
12.96	-0.00341504
12.97	-0.068381
12.98	-0.0384857
12.99	-0.0229542
13	-0.0612983
13.01	0.00676991
13.02	-0.0522623
13.03	-0.0214063
13.04	-0.0113308
13.05	-0.0530992
13.06	0.0145717
13.07	-0.0493978
13.08	-0.0283171
13.09	-0.0224811
13.1	-0.0591941
13.11	0.00714812
13.12	-0.0589376
13.13	-0.0286958
13.14	-0.0166962
13.15	-0.0611934
13.16	-0.00971364
13.17	-0.0751203
13.18	-0.0375992
13.19	-0.0344529
13.2	-0.0699968
13.21	0.00134838
13.22	-0.0599025
13.23	-0.0345337
13.24	-0.0379708
13.25	-0.0794533
13.26	-0.0183248
13.27	-0.0746857
13.28	-0.0319559
13.29	-0.0299807
13.3	-0.0670319
13.31	-0.00383756
13.32	-0.0664344
13.33	-0.0198245
13.34	-0.00419617
13.35	-0.0245705
13.36	0.0556843
13.37	0.0158408
13.38	0.0724503
13.39	0.0590694
13.4	-0.0110463
13.41	0.0245445
13.42	-0.0599259
13.43	-0.0371509
13.44	-0.0398961
13.45	-0.0659924
13.46	0.0583589
13.47	0.17613
13.48	0.382996
13.49	0.308798
13.5	0.0172548
13.51	-0.107306
13.52	-0.183405
13.53	-0.0802043
13.54	-0.0396138
13.55	-0.054637
13.56	0.0100361
13.57	-0.0532847
13.58	-0.00414423
13.59	-0.0122991
13.6	-0.0501557
13.61	0.0174355
13.62	-0.0261858
13.63	0.0267348
13.64	0.0274934
13.65	0.00927506
13.66	0.079685
13.67	0.0034405
13.68	-0.0649402
13.69	0.001147
13.7	0.0637092
13.71	0.206401
13.72	0.179389
13.73	0.200797
13.74	0.191941
13.75	0.118348
13.76	0.14366
13.77	0.0420727
13.78	0.0407054
13.79	0.0319593
13.8	-0.0329078
